datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw
7/22/21 14:00,RFC,MIDATL,AE,AECO,1489.282
7/22/21 15:00,RFC,MIDATL,AE,AECO,1559.991
7/22/21 16:00,RFC,MIDATL,AE,AECO,1660.175
7/22/21 17:00,RFC,MIDATL,AE,AECO,1693.035
7/22/21 18:00,RFC,MIDATL,AE,AECO,1694.989
7/22/21 19:00,RFC,MIDATL,AE,AECO,1621.72
7/22/21 20:00,RFC,MIDATL,AE,AECO,1577.205
7/22/21 21:00,RFC,MIDATL,AE,AECO,1502.865
7/22/21 22:00,RFC,MIDATL,AE,AECO,1366.802
7/22/21 23:00,RFC,MIDATL,AE,AECO,1222.418
7/23/21 0:00,RFC,MIDATL,AE,AECO,1108.115
7/23/21 1:00,RFC,MIDATL,AE,AECO,1023.577
7/23/21 2:00,RFC,MIDATL,AE,AECO,960.543
7/23/21 3:00,RFC,MIDATL,AE,AECO,931.888
7/23/21 4:00,RFC,MIDATL,AE,AECO,923.493
7/23/21 5:00,RFC,MIDATL,AE,AECO,941.335
7/23/21 6:00,RFC,MIDATL,AE,AECO,972.121
7/23/21 7:00,RFC,MIDATL,AE,AECO,1023.182
7/23/21 8:00,RFC,MIDATL,AE,AECO,1073.504
7/23/21 9:00,RFC,MIDATL,AE,AECO,1078.943
7/23/21 10:00,RFC,MIDATL,AE,AECO,1119.78
7/23/21 11:00,RFC,MIDATL,AE,AECO,1144.15
7/23/21 12:00,RFC,MIDATL,AE,AECO,1217.989
7/23/21 13:00,RFC,MIDATL,AE,AECO,1347.579
7/23/21 14:00,RFC,MIDATL,AE,AECO,1468.887
7/23/21 15:00,RFC,MIDATL,AE,AECO,1577.768
7/23/21 16:00,RFC,MIDATL,AE,AECO,1695.943
7/23/21 17:00,RFC,MIDATL,AE,AECO,1771.072
7/23/21 18:00,RFC,MIDATL,AE,AECO,1783.833
7/23/21 19:00,RFC,MIDATL,AE,AECO,1725.123
7/23/21 20:00,RFC,MIDATL,AE,AECO,1600.169
7/23/21 21:00,RFC,MIDATL,AE,AECO,1522.901
7/23/21 22:00,RFC,MIDATL,AE,AECO,1440.229
7/23/21 23:00,RFC,MIDATL,AE,AECO,1241.366
7/24/21 0:00,RFC,MIDATL,AE,AECO,1160.134
7/24/21 1:00,RFC,MIDATL,AE,AECO,1062.833
7/24/21 2:00,RFC,MIDATL,AE,AECO,995.789
7/24/21 3:00,RFC,MIDATL,AE,AECO,955.953
7/24/21 4:00,RFC,MIDATL,AE,AECO,933.768
7/24/21 5:00,RFC,MIDATL,AE,AECO,929.1
7/24/21 6:00,RFC,MIDATL,AE,AECO,934.734
7/24/21 7:00,RFC,MIDATL,AE,AECO,991.278
7/24/21 8:00,RFC,MIDATL,AE,AECO,1078.977
7/24/21 9:00,RFC,MIDATL,AE,AECO,1170.35
7/24/21 10:00,RFC,MIDATL,AE,AECO,1243.591
7/24/21 11:00,RFC,MIDATL,AE,AECO,1341.731
7/24/21 12:00,RFC,MIDATL,AE,AECO,1421.481
7/24/21 13:00,RFC,MIDATL,AE,AECO,1517.44
7/24/21 14:00,RFC,MIDATL,AE,AECO,1612.653
7/24/21 15:00,RFC,MIDATL,AE,AECO,1725.518
7/24/21 16:00,RFC,MIDATL,AE,AECO,1763.816
7/24/21 17:00,RFC,MIDATL,AE,AECO,1811.989
7/24/21 18:00,RFC,MIDATL,AE,AECO,1843.026
7/24/21 19:00,RFC,MIDATL,AE,AECO,1763.762
7/24/21 20:00,RFC,MIDATL,AE,AECO,1662.67
7/24/21 21:00,RFC,MIDATL,AE,AECO,1586.712
7/24/21 22:00,RFC,MIDATL,AE,AECO,1498.517
7/24/21 23:00,RFC,MIDATL,AE,AECO,1347.8
7/25/21 0:00,RFC,MIDATL,AE,AECO,1243.941
7/25/21 1:00,RFC,MIDATL,AE,AECO,1167.476
7/25/21 2:00,RFC,MIDATL,AE,AECO,1109.946
7/25/21 3:00,RFC,MIDATL,AE,AECO,1061.62
7/25/21 4:00,RFC,MIDATL,AE,AECO,1020.379
7/25/21 5:00,RFC,MIDATL,AE,AECO,1025.648
7/25/21 6:00,RFC,MIDATL,AE,AECO,1034.84
7/25/21 7:00,RFC,MIDATL,AE,AECO,1075.003
7/25/21 8:00,RFC,MIDATL,AE,AECO,1153.278
7/25/21 9:00,RFC,MIDATL,AE,AECO,1236.863
7/25/21 10:00,RFC,MIDATL,AE,AECO,1293.957
7/25/21 11:00,RFC,MIDATL,AE,AECO,1374.584
7/25/21 12:00,RFC,MIDATL,AE,AECO,1438.113
7/25/21 13:00,RFC,MIDATL,AE,AECO,1535.121
7/25/21 14:00,RFC,MIDATL,AE,AECO,1643.286
7/25/21 15:00,RFC,MIDATL,AE,AECO,1787.007
7/25/21 16:00,RFC,MIDATL,AE,AECO,1944.546
7/25/21 17:00,RFC,MIDATL,AE,AECO,1965.616
7/25/21 18:00,RFC,MIDATL,AE,AECO,1949.887
7/25/21 19:00,RFC,MIDATL,AE,AECO,1893.756
7/25/21 20:00,RFC,MIDATL,AE,AECO,1807.845
7/25/21 21:00,RFC,MIDATL,AE,AECO,1754.09
7/25/21 22:00,RFC,MIDATL,AE,AECO,1626.053
7/25/21 23:00,RFC,MIDATL,AE,AECO,1471.512
7/26/21 0:00,RFC,MIDATL,AE,AECO,1342.579
7/26/21 1:00,RFC,MIDATL,AE,AECO,1263.336
7/26/21 2:00,RFC,MIDATL,AE,AECO,1201.025
7/26/21 3:00,RFC,MIDATL,AE,AECO,1158.019
7/26/21 4:00,RFC,MIDATL,AE,AECO,1145.948
7/26/21 5:00,RFC,MIDATL,AE,AECO,1168.293
7/26/21 6:00,RFC,MIDATL,AE,AECO,1196.481
7/26/21 7:00,RFC,MIDATL,AE,AECO,1288.572
7/26/21 8:00,RFC,MIDATL,AE,AECO,1387.594
7/26/21 9:00,RFC,MIDATL,AE,AECO,1486.28
7/26/21 10:00,RFC,MIDATL,AE,AECO,1601.296
7/26/21 11:00,RFC,MIDATL,AE,AECO,1773.644
7/26/21 12:00,RFC,MIDATL,AE,AECO,1866.615
7/26/21 13:00,RFC,MIDATL,AE,AECO,1914.062
7/26/21 14:00,RFC,MIDATL,AE,AECO,1985.511
7/26/21 15:00,RFC,MIDATL,AE,AECO,2029.073
7/26/21 16:00,RFC,MIDATL,AE,AECO,2121.96
7/26/21 17:00,RFC,MIDATL,AE,AECO,2200.975
7/26/21 18:00,RFC,MIDATL,AE,AECO,2210.094
7/26/21 19:00,RFC,MIDATL,AE,AECO,2088.706
7/26/21 20:00,RFC,MIDATL,AE,AECO,1960.128
7/26/21 21:00,RFC,MIDATL,AE,AECO,1833.488
7/26/21 22:00,RFC,MIDATL,AE,AECO,1671.326
7/26/21 23:00,RFC,MIDATL,AE,AECO,1492.887
7/27/21 0:00,RFC,MIDATL,AE,AECO,1321.805
7/27/21 1:00,RFC,MIDATL,AE,AECO,1236.462
7/27/21 2:00,RFC,MIDATL,AE,AECO,1156.565
7/27/21 3:00,RFC,MIDATL,AE,AECO,1106.472
7/27/21 4:00,RFC,MIDATL,AE,AECO,1081.604
7/27/21 5:00,RFC,MIDATL,AE,AECO,1092.639
7/27/21 6:00,RFC,MIDATL,AE,AECO,1124.144
7/27/21 7:00,RFC,MIDATL,AE,AECO,1211.866
7/27/21 8:00,RFC,MIDATL,AE,AECO,1365.71
7/27/21 9:00,RFC,MIDATL,AE,AECO,1499.732
7/27/21 10:00,RFC,MIDATL,AE,AECO,1643.377
7/27/21 11:00,RFC,MIDATL,AE,AECO,1739.378
7/27/21 12:00,RFC,MIDATL,AE,AECO,1754
7/27/21 13:00,RFC,MIDATL,AE,AECO,1945.421
7/27/21 14:00,RFC,MIDATL,AE,AECO,2009.958
7/27/21 15:00,RFC,MIDATL,AE,AECO,2076.376
7/27/21 16:00,RFC,MIDATL,AE,AECO,2150.098
7/27/21 17:00,RFC,MIDATL,AE,AECO,2236.099
7/27/21 18:00,RFC,MIDATL,AE,AECO,2236.813
7/27/21 19:00,RFC,MIDATL,AE,AECO,2096.922
7/27/21 20:00,RFC,MIDATL,AE,AECO,1940.322
7/27/21 21:00,RFC,MIDATL,AE,AECO,1843.466
7/27/21 22:00,RFC,MIDATL,AE,AECO,1676.705
7/27/21 23:00,RFC,MIDATL,AE,AECO,1543.706
7/28/21 0:00,RFC,MIDATL,AE,AECO,1365.699
7/28/21 1:00,RFC,MIDATL,AE,AECO,1261.842
7/28/21 2:00,RFC,MIDATL,AE,AECO,1185.855
7/28/21 3:00,RFC,MIDATL,AE,AECO,1136.83
7/28/21 4:00,RFC,MIDATL,AE,AECO,1123.77
7/28/21 5:00,RFC,MIDATL,AE,AECO,1129.759
7/28/21 6:00,RFC,MIDATL,AE,AECO,1154.157
7/28/21 7:00,RFC,MIDATL,AE,AECO,1224.141
7/28/21 8:00,RFC,MIDATL,AE,AECO,1317.784
7/28/21 9:00,RFC,MIDATL,AE,AECO,1387.779
7/28/21 10:00,RFC,MIDATL,AE,AECO,1471.837
7/28/21 11:00,RFC,MIDATL,AE,AECO,1562.216
7/28/21 12:00,RFC,MIDATL,AE,AECO,1648.631
7/28/21 13:00,RFC,MIDATL,AE,AECO,1734.334
7/28/21 14:00,RFC,MIDATL,AE,AECO,1785.69
7/28/21 15:00,RFC,MIDATL,AE,AECO,1849.438
7/28/21 16:00,RFC,MIDATL,AE,AECO,1905.971
7/28/21 17:00,RFC,MIDATL,AE,AECO,1928.777
7/28/21 18:00,RFC,MIDATL,AE,AECO,1903.603
7/28/21 19:00,RFC,MIDATL,AE,AECO,1806.586
7/28/21 20:00,RFC,MIDATL,AE,AECO,1711.978
7/28/21 21:00,RFC,MIDATL,AE,AECO,1629.736
7/28/21 22:00,RFC,MIDATL,AE,AECO,1471.617
7/28/21 23:00,RFC,MIDATL,AE,AECO,1330.591
7/29/21 0:00,RFC,MIDATL,AE,AECO,1197.382
7/29/21 1:00,RFC,MIDATL,AE,AECO,1110.624
7/29/21 2:00,RFC,MIDATL,AE,AECO,1048.549
7/29/21 3:00,RFC,MIDATL,AE,AECO,1017.111
7/29/21 4:00,RFC,MIDATL,AE,AECO,1014.273
7/29/21 5:00,RFC,MIDATL,AE,AECO,1048.671
7/29/21 6:00,RFC,MIDATL,AE,AECO,1109.542
7/29/21 7:00,RFC,MIDATL,AE,AECO,1169.609
7/29/21 8:00,RFC,MIDATL,AE,AECO,1224.446
7/29/21 9:00,RFC,MIDATL,AE,AECO,1329.699
7/29/21 10:00,RFC,MIDATL,AE,AECO,1372.248
7/29/21 11:00,RFC,MIDATL,AE,AECO,1421.091
7/29/21 12:00,RFC,MIDATL,AE,AECO,1529.323
7/29/21 13:00,RFC,MIDATL,AE,AECO,1583.702
7/29/21 14:00,RFC,MIDATL,AE,AECO,1677.957
7/29/21 15:00,RFC,MIDATL,AE,AECO,1719.196
7/29/21 16:00,RFC,MIDATL,AE,AECO,1730.834
7/29/21 17:00,RFC,MIDATL,AE,AECO,1733.046
7/29/21 18:00,RFC,MIDATL,AE,AECO,1715.409
7/29/21 19:00,RFC,MIDATL,AE,AECO,1692.597
7/29/21 20:00,RFC,MIDATL,AE,AECO,1689.153
7/29/21 21:00,RFC,MIDATL,AE,AECO,1643.744
7/29/21 22:00,RFC,MIDATL,AE,AECO,1548.275
7/29/21 23:00,RFC,MIDATL,AE,AECO,1380.577
7/30/21 0:00,RFC,MIDATL,AE,AECO,1312.274
7/30/21 1:00,RFC,MIDATL,AE,AECO,1231.867
7/30/21 2:00,RFC,MIDATL,AE,AECO,1175.079
7/30/21 3:00,RFC,MIDATL,AE,AECO,1138.055
7/30/21 4:00,RFC,MIDATL,AE,AECO,1125.713
7/30/21 5:00,RFC,MIDATL,AE,AECO,1150.334
7/30/21 6:00,RFC,MIDATL,AE,AECO,1184.704
7/30/21 7:00,RFC,MIDATL,AE,AECO,1287.932
7/30/21 8:00,RFC,MIDATL,AE,AECO,1400.972
7/30/21 9:00,RFC,MIDATL,AE,AECO,1448.47
7/30/21 10:00,RFC,MIDATL,AE,AECO,1520.712
7/30/21 11:00,RFC,MIDATL,AE,AECO,1588.047
7/30/21 12:00,RFC,MIDATL,AE,AECO,1654.541
7/30/21 13:00,RFC,MIDATL,AE,AECO,1730.626
7/30/21 14:00,RFC,MIDATL,AE,AECO,1800.5
7/30/21 15:00,RFC,MIDATL,AE,AECO,1881.88
7/30/21 16:00,RFC,MIDATL,AE,AECO,1966.141
7/30/21 17:00,RFC,MIDATL,AE,AECO,2031.644
7/30/21 18:00,RFC,MIDATL,AE,AECO,2028.676
7/30/21 19:00,RFC,MIDATL,AE,AECO,1883.496
7/30/21 20:00,RFC,MIDATL,AE,AECO,1797.607
7/30/21 21:00,RFC,MIDATL,AE,AECO,1673.554
7/30/21 22:00,RFC,MIDATL,AE,AECO,1542.374
7/30/21 23:00,RFC,MIDATL,AE,AECO,1380.893
7/31/21 0:00,RFC,MIDATL,AE,AECO,1221.213
7/31/21 1:00,RFC,MIDATL,AE,AECO,1100.094
7/31/21 2:00,RFC,MIDATL,AE,AECO,1014.173
7/31/21 3:00,RFC,MIDATL,AE,AECO,959.36
7/31/21 4:00,RFC,MIDATL,AE,AECO,929.321
7/31/21 5:00,RFC,MIDATL,AE,AECO,921.593
7/31/21 6:00,RFC,MIDATL,AE,AECO,926.127
7/31/21 7:00,RFC,MIDATL,AE,AECO,948.977
7/31/21 8:00,RFC,MIDATL,AE,AECO,987.78
7/31/21 9:00,RFC,MIDATL,AE,AECO,1004.028
7/31/21 10:00,RFC,MIDATL,AE,AECO,989.171
7/31/21 11:00,RFC,MIDATL,AE,AECO,987.864
7/31/21 12:00,RFC,MIDATL,AE,AECO,1032.739
7/31/21 13:00,RFC,MIDATL,AE,AECO,1089.781
7/31/21 14:00,RFC,MIDATL,AE,AECO,1168.579
7/31/21 15:00,RFC,MIDATL,AE,AECO,1286.272
7/31/21 16:00,RFC,MIDATL,AE,AECO,1415.931
7/31/21 17:00,RFC,MIDATL,AE,AECO,1543.922
7/31/21 18:00,RFC,MIDATL,AE,AECO,1593.697
7/31/21 19:00,RFC,MIDATL,AE,AECO,1512.9
7/31/21 20:00,RFC,MIDATL,AE,AECO,1457.2
7/31/21 21:00,RFC,MIDATL,AE,AECO,1391.615
7/31/21 22:00,RFC,MIDATL,AE,AECO,1290.762
7/31/21 23:00,RFC,MIDATL,AE,AECO,1193.25
8/1/21 0:00,RFC,MIDATL,AE,AECO,1097.613
8/1/21 1:00,RFC,MIDATL,AE,AECO,1013.869
8/1/21 2:00,RFC,MIDATL,AE,AECO,961.238
8/1/21 3:00,RFC,MIDATL,AE,AECO,929.398
8/1/21 4:00,RFC,MIDATL,AE,AECO,912.962
8/1/21 5:00,RFC,MIDATL,AE,AECO,921.778
8/1/21 6:00,RFC,MIDATL,AE,AECO,920.695
8/1/21 7:00,RFC,MIDATL,AE,AECO,953.702
8/1/21 8:00,RFC,MIDATL,AE,AECO,1029.852
8/1/21 9:00,RFC,MIDATL,AE,AECO,1124.779
8/1/21 10:00,RFC,MIDATL,AE,AECO,1174.483
8/1/21 11:00,RFC,MIDATL,AE,AECO,1159.948
8/1/21 12:00,RFC,MIDATL,AE,AECO,1226.989
8/1/21 13:00,RFC,MIDATL,AE,AECO,1312.483
8/1/21 14:00,RFC,MIDATL,AE,AECO,1359.13
8/1/21 15:00,RFC,MIDATL,AE,AECO,1357.746
8/1/21 16:00,RFC,MIDATL,AE,AECO,1360.478
8/1/21 17:00,RFC,MIDATL,AE,AECO,1407.526
8/1/21 18:00,RFC,MIDATL,AE,AECO,1431.913
8/1/21 19:00,RFC,MIDATL,AE,AECO,1406.97
8/1/21 20:00,RFC,MIDATL,AE,AECO,1406.395
8/1/21 21:00,RFC,MIDATL,AE,AECO,1350.81
8/1/21 22:00,RFC,MIDATL,AE,AECO,1260.836
8/1/21 23:00,RFC,MIDATL,AE,AECO,1140.389
8/2/21 0:00,RFC,MIDATL,AE,AECO,1039.934
8/2/21 1:00,RFC,MIDATL,AE,AECO,966.527
8/2/21 2:00,RFC,MIDATL,AE,AECO,921.239
8/2/21 3:00,RFC,MIDATL,AE,AECO,896.04
8/2/21 4:00,RFC,MIDATL,AE,AECO,894.898
8/2/21 5:00,RFC,MIDATL,AE,AECO,915.774
8/2/21 6:00,RFC,MIDATL,AE,AECO,947.758
8/2/21 7:00,RFC,MIDATL,AE,AECO,986.441
8/2/21 8:00,RFC,MIDATL,AE,AECO,1027.197
8/2/21 9:00,RFC,MIDATL,AE,AECO,1042.812
8/2/21 10:00,RFC,MIDATL,AE,AECO,1063.107
8/2/21 11:00,RFC,MIDATL,AE,AECO,1106.082
8/2/21 12:00,RFC,MIDATL,AE,AECO,1175.368
8/2/21 13:00,RFC,MIDATL,AE,AECO,1251.303
8/2/21 14:00,RFC,MIDATL,AE,AECO,1332.63
8/2/21 15:00,RFC,MIDATL,AE,AECO,1430.185
8/2/21 16:00,RFC,MIDATL,AE,AECO,1535.286
8/2/21 17:00,RFC,MIDATL,AE,AECO,1634.652
8/2/21 18:00,RFC,MIDATL,AE,AECO,1688.617
8/2/21 19:00,RFC,MIDATL,AE,AECO,1624.662
8/2/21 20:00,RFC,MIDATL,AE,AECO,1534.959
8/2/21 21:00,RFC,MIDATL,AE,AECO,1446.88
8/2/21 22:00,RFC,MIDATL,AE,AECO,1308.397
8/2/21 23:00,RFC,MIDATL,AE,AECO,1170.983
8/3/21 0:00,RFC,MIDATL,AE,AECO,1049.639
8/3/21 1:00,RFC,MIDATL,AE,AECO,974.879
8/3/21 2:00,RFC,MIDATL,AE,AECO,920.667
8/3/21 3:00,RFC,MIDATL,AE,AECO,897.817
8/3/21 4:00,RFC,MIDATL,AE,AECO,901.663
8/3/21 5:00,RFC,MIDATL,AE,AECO,921.688
8/3/21 6:00,RFC,MIDATL,AE,AECO,968.139
8/3/21 7:00,RFC,MIDATL,AE,AECO,1004.85
8/3/21 8:00,RFC,MIDATL,AE,AECO,1056.243
8/3/21 9:00,RFC,MIDATL,AE,AECO,1110.671
8/3/21 10:00,RFC,MIDATL,AE,AECO,1153.455
8/3/21 11:00,RFC,MIDATL,AE,AECO,1165.557
8/3/21 12:00,RFC,MIDATL,AE,AECO,1192.817
8/3/21 13:00,RFC,MIDATL,AE,AECO,1221.192
8/3/21 14:00,RFC,MIDATL,AE,AECO,1243.411
8/3/21 15:00,RFC,MIDATL,AE,AECO,1291.126
8/3/21 16:00,RFC,MIDATL,AE,AECO,1351.863
8/3/21 17:00,RFC,MIDATL,AE,AECO,1387.673
8/3/21 18:00,RFC,MIDATL,AE,AECO,1416.597
8/3/21 19:00,RFC,MIDATL,AE,AECO,1402.123
8/3/21 20:00,RFC,MIDATL,AE,AECO,1393.111
8/3/21 21:00,RFC,MIDATL,AE,AECO,1337.423
8/3/21 22:00,RFC,MIDATL,AE,AECO,1237.978
8/3/21 23:00,RFC,MIDATL,AE,AECO,1117.257
8/4/21 0:00,RFC,MIDATL,AE,AECO,1021.655
8/4/21 1:00,RFC,MIDATL,AE,AECO,957.446
8/4/21 2:00,RFC,MIDATL,AE,AECO,913.4
8/4/21 3:00,RFC,MIDATL,AE,AECO,893.319
8/4/21 4:00,RFC,MIDATL,AE,AECO,894.128
8/4/21 5:00,RFC,MIDATL,AE,AECO,921.582
8/4/21 6:00,RFC,MIDATL,AE,AECO,966.117
8/4/21 7:00,RFC,MIDATL,AE,AECO,1018.047
8/4/21 8:00,RFC,MIDATL,AE,AECO,1081.119
8/4/21 9:00,RFC,MIDATL,AE,AECO,1116.914
8/4/21 10:00,RFC,MIDATL,AE,AECO,1157.643
8/4/21 11:00,RFC,MIDATL,AE,AECO,1187.85
8/4/21 12:00,RFC,MIDATL,AE,AECO,1193.494
8/4/21 13:00,RFC,MIDATL,AE,AECO,1170.755
8/4/21 14:00,RFC,MIDATL,AE,AECO,1168.118
8/4/21 15:00,RFC,MIDATL,AE,AECO,1191.3
8/4/21 16:00,RFC,MIDATL,AE,AECO,1268.114
8/4/21 17:00,RFC,MIDATL,AE,AECO,1307.467
8/4/21 18:00,RFC,MIDATL,AE,AECO,1323.016
8/4/21 19:00,RFC,MIDATL,AE,AECO,1314.993
8/4/21 20:00,RFC,MIDATL,AE,AECO,1327.884
8/4/21 21:00,RFC,MIDATL,AE,AECO,1298.315
8/4/21 22:00,RFC,MIDATL,AE,AECO,1202.464
8/4/21 23:00,RFC,MIDATL,AE,AECO,1088.901
8/5/21 0:00,RFC,MIDATL,AE,AECO,991.941
8/5/21 1:00,RFC,MIDATL,AE,AECO,931.31
8/5/21 2:00,RFC,MIDATL,AE,AECO,898.69
8/5/21 3:00,RFC,MIDATL,AE,AECO,874.359
8/5/21 4:00,RFC,MIDATL,AE,AECO,876.607
8/5/21 5:00,RFC,MIDATL,AE,AECO,903.986
8/5/21 6:00,RFC,MIDATL,AE,AECO,939.783
8/5/21 7:00,RFC,MIDATL,AE,AECO,985.669
8/5/21 8:00,RFC,MIDATL,AE,AECO,1033.536
8/5/21 9:00,RFC,MIDATL,AE,AECO,1067.454
8/5/21 10:00,RFC,MIDATL,AE,AECO,1115.525
8/5/21 11:00,RFC,MIDATL,AE,AECO,1198.993
8/5/21 12:00,RFC,MIDATL,AE,AECO,1274.261
8/5/21 13:00,RFC,MIDATL,AE,AECO,1362.172
8/5/21 14:00,RFC,MIDATL,AE,AECO,1448.493
8/5/21 15:00,RFC,MIDATL,AE,AECO,1545.77
8/5/21 16:00,RFC,MIDATL,AE,AECO,1632.056
8/5/21 17:00,RFC,MIDATL,AE,AECO,1735.915
8/5/21 18:00,RFC,MIDATL,AE,AECO,1770.827
8/5/21 19:00,RFC,MIDATL,AE,AECO,1706.291
8/5/21 20:00,RFC,MIDATL,AE,AECO,1612.72
8/5/21 21:00,RFC,MIDATL,AE,AECO,1527.959
8/5/21 22:00,RFC,MIDATL,AE,AECO,1394.279
8/5/21 23:00,RFC,MIDATL,AE,AECO,1263.633
8/6/21 0:00,RFC,MIDATL,AE,AECO,1132.992
8/6/21 1:00,RFC,MIDATL,AE,AECO,1050.195
8/6/21 2:00,RFC,MIDATL,AE,AECO,992.196
8/6/21 3:00,RFC,MIDATL,AE,AECO,959.385
8/6/21 4:00,RFC,MIDATL,AE,AECO,950.776
8/6/21 5:00,RFC,MIDATL,AE,AECO,967.005
8/6/21 6:00,RFC,MIDATL,AE,AECO,1001.38
8/6/21 7:00,RFC,MIDATL,AE,AECO,1074.701
8/6/21 8:00,RFC,MIDATL,AE,AECO,1169.891
8/6/21 9:00,RFC,MIDATL,AE,AECO,1263.019
8/6/21 10:00,RFC,MIDATL,AE,AECO,1361.371
8/6/21 11:00,RFC,MIDATL,AE,AECO,1480.423
8/6/21 12:00,RFC,MIDATL,AE,AECO,1601.07
8/6/21 13:00,RFC,MIDATL,AE,AECO,1692.98
8/6/21 14:00,RFC,MIDATL,AE,AECO,1796.091
8/6/21 15:00,RFC,MIDATL,AE,AECO,1886.079
8/6/21 16:00,RFC,MIDATL,AE,AECO,1974.034
8/6/21 17:00,RFC,MIDATL,AE,AECO,2046.103
8/6/21 18:00,RFC,MIDATL,AE,AECO,2038.854
8/6/21 19:00,RFC,MIDATL,AE,AECO,1906.386
8/6/21 20:00,RFC,MIDATL,AE,AECO,1811.581
8/6/21 21:00,RFC,MIDATL,AE,AECO,1697.295
8/6/21 22:00,RFC,MIDATL,AE,AECO,1559.852
8/6/21 23:00,RFC,MIDATL,AE,AECO,1390.905
8/7/21 0:00,RFC,MIDATL,AE,AECO,1267.11
8/7/21 1:00,RFC,MIDATL,AE,AECO,1164.61
8/7/21 2:00,RFC,MIDATL,AE,AECO,1084.378
8/7/21 3:00,RFC,MIDATL,AE,AECO,1035.099
8/7/21 4:00,RFC,MIDATL,AE,AECO,1003.123
8/7/21 5:00,RFC,MIDATL,AE,AECO,993.232
8/7/21 6:00,RFC,MIDATL,AE,AECO,998.542
8/7/21 7:00,RFC,MIDATL,AE,AECO,1043.576
8/7/21 8:00,RFC,MIDATL,AE,AECO,1141.554
8/7/21 9:00,RFC,MIDATL,AE,AECO,1245.999
8/7/21 10:00,RFC,MIDATL,AE,AECO,1341.842
8/7/21 11:00,RFC,MIDATL,AE,AECO,1444.146
8/7/21 12:00,RFC,MIDATL,AE,AECO,1594.66
8/7/21 13:00,RFC,MIDATL,AE,AECO,1688.265
8/7/21 14:00,RFC,MIDATL,AE,AECO,1745.54
8/7/21 15:00,RFC,MIDATL,AE,AECO,1748.529
8/7/21 16:00,RFC,MIDATL,AE,AECO,1729.029
8/7/21 17:00,RFC,MIDATL,AE,AECO,1678.233
8/7/21 18:00,RFC,MIDATL,AE,AECO,1624.594
8/7/21 19:00,RFC,MIDATL,AE,AECO,1569.184
8/7/21 20:00,RFC,MIDATL,AE,AECO,1542.351
8/7/21 21:00,RFC,MIDATL,AE,AECO,1479.649
8/7/21 22:00,RFC,MIDATL,AE,AECO,1367.758
8/7/21 23:00,RFC,MIDATL,AE,AECO,1249.612
8/8/21 0:00,RFC,MIDATL,AE,AECO,1137.756
8/8/21 1:00,RFC,MIDATL,AE,AECO,1054.342
8/8/21 2:00,RFC,MIDATL,AE,AECO,1008.479
8/8/21 3:00,RFC,MIDATL,AE,AECO,974.969
8/8/21 4:00,RFC,MIDATL,AE,AECO,957.837
8/8/21 5:00,RFC,MIDATL,AE,AECO,955.367
8/8/21 6:00,RFC,MIDATL,AE,AECO,959.342
8/8/21 7:00,RFC,MIDATL,AE,AECO,977.983
8/8/21 8:00,RFC,MIDATL,AE,AECO,1027.76
8/8/21 9:00,RFC,MIDATL,AE,AECO,1109.102
8/8/21 10:00,RFC,MIDATL,AE,AECO,1157.601
8/8/21 11:00,RFC,MIDATL,AE,AECO,1204.189
8/8/21 12:00,RFC,MIDATL,AE,AECO,1257.063
8/8/21 13:00,RFC,MIDATL,AE,AECO,1235.353
8/8/21 14:00,RFC,MIDATL,AE,AECO,1236.25
8/8/21 15:00,RFC,MIDATL,AE,AECO,1282.135
8/8/21 16:00,RFC,MIDATL,AE,AECO,1354.984
8/8/21 17:00,RFC,MIDATL,AE,AECO,1456.695
8/8/21 18:00,RFC,MIDATL,AE,AECO,1500.118
8/8/21 19:00,RFC,MIDATL,AE,AECO,1480.625
8/8/21 20:00,RFC,MIDATL,AE,AECO,1457.984
8/8/21 21:00,RFC,MIDATL,AE,AECO,1390.643
8/8/21 22:00,RFC,MIDATL,AE,AECO,1294.337
8/8/21 23:00,RFC,MIDATL,AE,AECO,1171.564
8/9/21 0:00,RFC,MIDATL,AE,AECO,1068.871
8/9/21 1:00,RFC,MIDATL,AE,AECO,1003.448
8/9/21 2:00,RFC,MIDATL,AE,AECO,956.621
8/9/21 3:00,RFC,MIDATL,AE,AECO,934.326
8/9/21 4:00,RFC,MIDATL,AE,AECO,936.184
8/9/21 5:00,RFC,MIDATL,AE,AECO,966.595
8/9/21 6:00,RFC,MIDATL,AE,AECO,1001.438
8/9/21 7:00,RFC,MIDATL,AE,AECO,1076.776
8/9/21 8:00,RFC,MIDATL,AE,AECO,1163.446
8/9/21 9:00,RFC,MIDATL,AE,AECO,1240.648
8/9/21 10:00,RFC,MIDATL,AE,AECO,1327.959
8/9/21 11:00,RFC,MIDATL,AE,AECO,1450.356
8/9/21 12:00,RFC,MIDATL,AE,AECO,1553.126
8/9/21 13:00,RFC,MIDATL,AE,AECO,1650.182
8/9/21 14:00,RFC,MIDATL,AE,AECO,1743.498
8/9/21 15:00,RFC,MIDATL,AE,AECO,1872.442
8/9/21 16:00,RFC,MIDATL,AE,AECO,1958.662
8/9/21 17:00,RFC,MIDATL,AE,AECO,1959.908
8/9/21 18:00,RFC,MIDATL,AE,AECO,1867
8/9/21 19:00,RFC,MIDATL,AE,AECO,1790.34
